Date,Open,High,Low,Close,Adj Close,Volume
6/24/2019,137,138.399994,132.729996,133.960007,128.224197,124214400
7/1/2019,136.630005,137.740005,134.970001,137.059998,131.191483,69621700
7/8/2019,136.399994,139.220001,135.369995,138.899994,132.952667,102201900
7/15/2019,139.440002,140.669998,134.669998,136.619995,130.770325,138962800
7/22/2019,137.410004,141.679993,137.330002,141.339996,135.288177,101242300
7/29/2019,141.5,141.509995,135.080002,136.899994,131.038284,143400300
8/5/2019,133.300003,139.380005,130.779999,137.710007,131.81366,159824000
8/12/2019,137.070007,138.800003,132.25,136.130005,130.301285,130689700
8/19/2019,137.850006,139.490005,132.800003,133.389999,128.103775,117702400
8/26/2019,134.990005,139.179993,133.550003,137.860001,132.396606,104916800
9/2/2019,136.610001,140.380005,135.699997,139.100006,133.587463,83791500
9/9/2019,139.589996,139.75,134.509995,137.320007,131.878021,129776500
9/16/2019,135.830002,142.369995,135.660004,139.440002,133.914001,133467100
9/23/2019,139.229996,140.690002,136.029999,137.729996,132.271744,108228800
9/30/2019,138.050003,140.25,133.220001,138.119995,132.646286,116299800
10/7/2019,137.139999,141.029999,135.619995,139.679993,134.144485,103704700
10/14/2019,139.690002,141.789993,136.559998,137.410004,131.964447,107485700
10/21/2019,138.449997,141.139999,135.610001,140.729996,135.152893,140342800
10/28/2019,144.399994,145.669998,142.649994,143.720001,138.024384,132099700
11/4/2019,144.830002,145.990005,143.199997,145.960007,140.175613,86257400
11/11/2019,145.339996,149.990005,144.729996,149.970001,144.026688,93138900
11/18/2019,150.070007,151.330002,148.460007,149.589996,143.661758,105644400
11/25/2019,150,152.5,149.919998,151.380005,145.875504,74202700
12/2/2019,151.809998,151.869995,146.649994,151.75,146.232117,103331700
12/9/2019,151.070007,154.889999,150.330002,154.529999,148.910965,100477600
12/16/2019,155.110001,158.490005,153.75,157.410004,151.686234,152135400
12/23/2019,158.119995,159.550003,157.119995,158.960007,153.179871,59640800
12/30/2019,158.990005,160.729996,156.449997,158.619995,152.852264,78456100
1/6/2020,157.080002,163.220001,156.509995,161.339996,155.473358,112305200
1/13/2020,161.759995,167.470001,161.259995,167.100006,161.023895,124758900
1/20/2020,166.679993,168.190002,164.449997,165.039993,159.038834,98254900
1/27/2020,161.149994,174.050003,160.199997,170.229996,164.0401,179472700
2/3/2020,170.429993,185.630005,170.399994,183.889999,177.203384,167007100
2/10/2020,183.580002,190.699997,181.850006,185.350006,178.610291,194512400
2/17/2020,185.610001,188.179993,177.25,178.589996,172.0961,143224700
2/24/2020,167.770004,174.839996,152,162.009995,156.54541,382778100
3/2/2020,165.309998,175,156,161.570007,156.120255,313160600
3/9/2020,151,161.910004,138.580002,158.830002,153.472656,378099100
3/16/2020,140,150.149994,135,137.350006,132.717209,421347800
3/23/2020,137.009995,156.660004,132.520004,149.699997,144.65062,358740500
3/30/2020,152.440002,164.779999,150.009995,153.830002,148.641327,290191400
4/6/2020,160.320007,170,157.580002,165.139999,159.569794,229584000
4/13/2020,164.350006,180,162.300003,178.600006,172.575851,238965600
4/20/2020,176.630005,178.75,166.110001,174.550003,168.662415,194561900
4/27/2020,176.589996,180.399994,169.389999,174.570007,168.681732,212120100
5/4/2020,174.490005,185,173.800003,184.679993,178.450745,158545200
5/11/2020,183.149994,187.509995,175.679993,183.160004,176.982025,196126700
5/18/2020,185.75,186.669998,182.539993,183.509995,177.320175,143271300
5/25/2020,186.339996,186.5,176.600006,183.25,177.562119,151531300
6/1/2020,182.539993,187.729996,181.350006,187.199997,181.389526,149383400
6/8/2020,185.940002,198.520004,184.440002,187.740005,181.912781,203096100
6/15/2020,184.580002,199.289993,184.009995,195.149994,189.092743,168517400
6/22/2020,195.789993,203.949997,194.880005,196.330002,190.236145,182956600
6/29/2020,195.779999,208.020004,193.550003,206.259995,199.857925,122388900
7/6/2020,208.830002,216.380005,207.990005,213.669998,207.037949,158397600
7/13/2020,214.479996,215.800003,201.389999,202.880005,196.582825,169482800
7/20/2020,205,213.940002,197.509995,201.300003,195.051865,231764900
7/27/2020,201.470001,205.100006,199.009995,205.009995,198.646729,149168500
8/3/2020,211.520004,217.639999,210.309998,212.479996,205.884857,217546700
8/10/2020,211.669998,211.880005,203.139999,208.899994,202.415985,141723900
8/17/2020,209.600006,216.25,208.910004,213.020004,206.408081,132379400
8/24/2020,214.789993,231.149994,212.429993,228.910004,222.341049,171999700
8/31/2020,227,232.860001,205.190002,214.25,208.101746,206644900
9/7/2020,206.5,214.839996,201.240005,204.029999,198.175034,167684900
9/14/2020,204.240005,210.649994,196.25,200.389999,194.639465,167764400
9/21/2020,197.190002,209.039993,196.380005,207.820007,201.856277,164800400
9/28/2020,210.880005,213.990005,205.539993,206.190002,200.273071,150369100
10/5/2020,207.220001,215.860001,204.820007,215.809998,209.616989,121950800
10/12/2020,218.789993,225.210007,216.009995,219.660004,213.356537,141624900
10/19/2020,220.419998,222.300003,211.699997,216.229996,210.024933,114335300
10/26/2020,213.850006,216.339996,199.619995,202.470001,196.659821,193393800
11/2/2020,204.289993,224.360001,200.119995,223.720001,217.300003,161978000
11/9/2020,224.440002,228.119995,209.720001,216.509995,210.296921,158095900
11/16/2020,214.869995,217.740005,209.929993,210.389999,204.352509,125116000
11/23/2020,210.949997,216.270004,208.160004,215.229996,209.600952,95188300
11/30/2020,214.100006,217.320007,210.839996,214.360001,208.753677,137480700
12/7/2020,214.369995,216.949997,209.110001,213.259995,207.682495,138057400
12/14/2020,213.100006,220.889999,212.240005,218.589996,212.873062,186693000
12/21/2020,217.550003,225.630005,217.279999,222.75,216.924255,89044300
12/28/2020,224.449997,227.179993,219.679993,222.419998,216.602921,76551100
1/4/2021,222.529999,223,211.940002,219.619995,213.876099,147534500
1/11/2021,218.470001,218.910004,212.029999,212.649994,207.088425,127595000
1/18/2021,213.75,230.070007,212.630005,225.949997,220.040588,129140300
1/25/2021,229.119995,242.639999,224.220001,231.960007,225.893402,243806600
2/1/2021,235.059998,245.089996,232.429993,242.199997,235.865585,129739500
2/8/2021,243.149994,245.919998,240.809998,244.990005,238.582626,100275800
2/15/2021,245.029999,246.130005,240.179993,240.970001,234.667755,90570200
2/22/2021,237.419998,237.929993,227.880005,232.380005,226.823639,170376700
3/1/2021,235.899994,237.470001,224.259995,231.600006,226.062271,168766600
3/8/2021,231.369995,239.169998,227.130005,235.75,230.113068,150656000
3/15/2021,234.960007,240.059998,229.350006,230.350006,224.842163,164952900
3/22/2021,230.270004,241.050003,230.139999,236.479996,230.825592,146927300
3/29/2021,236.589996,242.839996,231.100006,242.350006,236.555252,123981000
4/5/2021,242.759995,255.990005,242.699997,255.850006,249.732437,130514300
4/12/2021,254.710007,261,254.619995,260.73999,254.505539,124563200
4/19/2021,260.190002,261.779999,255.639999,261.149994,254.905731,114031400
4/26/2021,261.660004,263.190002,249,252.179993,246.150192,169214700
5/3/2021,253.399994,254.350006,244.690002,252.460007,246.423492,127808000
5/10/2021,250.869995,251.729996,238.070007,248.149994,242.216583,153151300
5/17/2021,246.550003,248.330002,238.600006,245.169998,239.307816,114541800
5/24/2021,247.789993,252.940002,247.509995,249.679993,244.272736,99583800
5/31/2021,251.229996,251.649994,243,250.789993,245.358673,93208800
6/7/2021,249.979996,258.48999,249.809998,257.890015,252.304962,107035100
6/14/2021,257.899994,262.299988,254.419998,259.429993,253.811554,129177100
6/21/2021,259.820007,267.850006,257.920013,265.019989,259.280487,117966900
6/28/2021,266.190002,278,265.910004,277.649994,271.636963,104367600
7/5/2021,278.029999,280.690002,274.299988,277.940002,271.920715,103360900
7/12/2021,279.160004,284.100006,276.579987,280.75,274.669861,116956500
7/19/2021,278.929993,289.98999,274.450012,289.670013,283.396698,129711800
7/26/2021,289,290.149994,282.950012,284.910004,278.739777,129460200
8/2/2021,286.359985,289.630005,283.73999,289.459991,283.191223,80827200
8/9/2021,289.75,292.899994,285.200012,292.850006,286.507813,81500400
8/16/2021,293.190002,305.839996,288.640015,304.359985,297.768463,135064000
8/23/2021,303.25,305.649994,296.829987,299.720001,293.790436,101283900
8/30/2021,301.119995,305.190002,300.179993,301.140015,295.182343,92650700
9/6/2021,301.01001,302.140015,295.380005,295.709991,289.85965,71787600
9/13/2021,297.549988,305.320007,294.079987,299.869995,293.937378,134785900
9/20/2021,296.329987,300.899994,289.519989,299.350006,293.427704,120872700
9/27/2021,296.140015,296.470001,281.290009,289.100006,283.380493,155541500
10/4/2021,287.399994,296.640015,280.25,294.850006,289.016693,122462500
10/11/2021,292.920013,304.450012,292.350006,304.209991,298.191559,113336700
10/18/2021,303.570007,311.089996,302.690002,309.160004,303.04364,91315900
10/25/2021,309.359985,332,306.459991,331.619995,325.059265,159314400
11/1/2021,331.359985,338.790009,326.369995,336.059998,329.411407,121622700
11/8/2021,337.299988,338.720001,329.920013,336.720001,330.058411,108386100
11/15/2021,337.540009,345.100006,334.029999,343.109985,336.32196,101090100
11/22/2021,344.619995,349.670013,328.119995,329.679993,323.74884,107337200
11/29/2021,334.940002,339.279999,318.029999,323.01001,317.198914,177332000
12/6/2021,323.950012,343,319.230011,342.540009,336.377502,146125400
12/13/2021,340.679993,343.790009,317.25,323.799988,317.97467,191504300
12/20/2021,320.049988,336.390015,317.570007,334.690002,328.668762,97516400
12/27/2021,335.459991,344.299988,335.429993,336.320007,330.26944,84645800
1/3/2022,335.350006,338,310.089996,314.040009,308.390289,173959800
1/10/2022,309.48999,323.410004,303.75,310.200012,304.619354,193260900
1/17/2022,304.070007,313.910004,295.609985,296.029999,290.704254,181632200
1/24/2022,292.200012,308.5,276.049988,308.26001,302.714294,352234000
1/31/2022,308.950012,315.119995,299.959991,305.940002,300.435974,202857400
2/7/2022,306.170013,311.929993,294.220001,295.040009,289.732056,176801000
2/14/2022,293.769989,300.869995,286.309998,287.929993,282.749969,160125500
2/21/2022,285,297.630005,271.519989,297.309998,292.564941,169083700
2/28/2022,294.309998,303.130005,287.170013,289.859985,285.233795,157389300
3/7/2022,288.529999,289.690002,270,280.070007,275.600067,184358500
3/14/2022,280.339996,301,275.820007,300.429993,295.635132,176939300
3/21/2022,298.890015,305.5,294.899994,303.679993,298.833252,128717300
3/28/2022,304.329987,315.950012,304.329987,309.420013,304.481659,148667800
4/4/2022,310.089996,315.109985,296.279999,296.970001,292.230316,143329800
4/11/2022,291.790009,292.609985,279.320007,279.829987,275.363892,115664800
4/18/2022,278.910004,293.299988,273.380005,274.029999,269.656464,124842800
4/25/2022,273.290009,290.980011,270,277.519989,273.090759,216395500
5/2/2022,277.709991,290.880005,271.269989,274.730011,270.345306,175769700
5/9/2022,270.059998,273.75,250.020004,261.119995,256.952484,221997200
5/16/2022,259.959991,268.329987,246.440002,252.559998,248.529144,164627300
5/23/2022,255.490005,273.339996,253.429993,273.23999,269.50531,142680100
5/30/2022,272.529999,277.690002,261.600006,270.019989,266.329346,135187100
6/6/2022,272.059998,274.179993,252.529999,252.990005,249.53212,120495800
6/13/2022,245.110001,255.300003,241.509995,247.649994,244.265091,184153000
6/20/2022,250.259995,267.980011,249.509995,267.700012,264.041077,115652800
6/27/2022,268.209991,268.299988,252.899994,259.579987,256.031982,126549000
7/4/2022,256.160004,269.059998,254.740005,267.660004,264.001617,87284100
7/11/2022,265.649994,266.529999,245.940002,256.720001,253.211151,139698000
7/18/2022,259.75,265.329987,253.300003,260.359985,256.801392,113061900
7/25/2022,261,282,249.570007,280.73999,276.902771,172010100
8/1/2022,277.820007,283.799988,272.380005,282.910004,279.043152,102686000
8/8/2022,284.049988,291.910004,277.609985,291.910004,287.920166,109517800
8/15/2022,291,294.179993,285.559998,286.149994,282.238861,92198200
8/22/2022,282.079987,282.459991,267.980011,268.089996,264.986969,104858200
8/29/2022,265.850006,267.399994,254.470001,256.059998,253.096222,114016200
9/5/2022,256.200012,265.230011,251.940002,264.459991,261.399017,87859500
9/12/2022,265.779999,267.450012,242.059998,244.740005,241.907257,147336700
9/19/2022,242.470001,247.660004,235.199997,237.919998,235.166168,147350000
9/26/2022,237.050003,242.330002,232.729996,232.899994,230.204285,146921600
10/3/2022,235.410004,250.580002,233.169998,234.240005,231.528778,142125400
10/10/2022,233.050003,237.240005,219.130005,228.559998,225.91452,154871900
10/17/2022,235.820007,243.929993,234.289993,242.119995,239.317581,122568300
10/24/2022,243.759995,251.039993,225.779999,235.869995,233.139908,223302200
10/31/2022,233.759995,235.740005,213.429993,221.389999,218.827515,170779600
11/7/2022,221.990005,247.990005,221.279999,247.110001,244.249817,170431600
11/14/2022,241.990005,247,237.630005,241.220001,238.427994,137343700
11/21/2022,241.429993,248.699997,240.710007,247.490005,245.314819,74769700
11/28/2022,246.080002,256.119995,238.210007,255.020004,252.778641,137898700
12/5/2022,252.009995,253.820007,242.210007,245.419998,243.263,109602000
12/12/2022,247.449997,263.920013,243.509995,244.690002,242.539444,229935300
12/19/2022,244.860001,245.619995,233.869995,238.729996,236.631805,128396500
12/26/2022,238.699997,241.919998,234.169998,239.820007,237.712219,75854900
1/2/2023,243.080002,245.75,219.350006,224.929993,222.953079,159562600
1/9/2023,226.449997,239.899994,226.410004,239.229996,237.127411,131675800
1/16/2023,237.970001,242.380005,230.679993,240.220001,238.108704,123872800
1/23/2023,241.100006,249.830002,230.899994,248.160004,245.978928,198648400
1/30/2023,244.509995,264.690002,242.199997,258.350006,256.079346,152686100
2/6/2023,257.440002,276.76001,254.779999,263.100006,260.787598,196239000
